# Wavelength, Molecular Absorption, Ozone, Rayleigh Scattering, Aerosol Extinction
1.901431873e+03	7.015245646e-01	1.000000000e+00	9.995094856e-01	9.943628565e-01
1.901438211e+03	7.013977816e-01	1.000000000e+00	9.995094924e-01	9.943628824e-01
1.901444549e+03	7.014236285e-01	1.000000000e+00	9.995094992e-01	9.943629083e-01
1.901450887e+03	7.012767912e-01	1.000000000e+00	9.995095060e-01	9.943629341e-01
1.901457225e+03	7.009100947e-01	1.000000000e+00	9.995095128e-01	9.943629600e-01
1.901463563e+03	7.005577510e-01	1.000000000e+00	9.995095196e-01	9.943629858e-01
1.901469902e+03	7.002478570e-01	1.000000000e+00	9.995095264e-01	9.943630117e-01
1.901476240e+03	6.998900505e-01	1.000000000e+00	9.995095332e-01	9.943630375e-01
1.901482578e+03	6.994342318e-01	1.000000000e+00	9.995095400e-01	9.943630634e-01
1.901488916e+03	6.987014589e-01	1.000000000e+00	9.995095468e-01	9.943630892e-01
1.901495255e+03	6.975174719e-01	1.000000000e+00	9.995095536e-01	9.943631151e-01
1.901501593e+03	6.963097930e-01	1.000000000e+00	9.995095604e-01	9.943631410e-01
1.901507931e+03	6.957748854e-01	1.000000000e+00	9.995095672e-01	9.943631668e-01
1.901514270e+03	6.954936559e-01	1.000000000e+00	9.995095740e-01	9.943631927e-01
1.901520608e+03	6.948156652e-01	1.000000000e+00	9.995095808e-01	9.943632185e-01
1.901526947e+03	6.937572986e-01	1.000000000e+00	9.995095876e-01	9.943632444e-01
1.901533285e+03	6.926762547e-01	1.000000000e+00	9.995095943e-01	9.943632702e-01
1.901539623e+03	6.917063172e-01	1.000000000e+00	9.995096011e-01	9.943632961e-01
1.901545962e+03	6.906582894e-01	1.000000000e+00	9.995096079e-01	9.943633220e-01
1.901552300e+03	6.894463975e-01	1.000000000e+00	9.995096147e-01	9.943633478e-01
1.901558639e+03	6.881969054e-01	1.000000000e+00	9.995096215e-01	9.943633737e-01
1.901564977e+03	6.869435189e-01	1.000000000e+00	9.995096283e-01	9.943633995e-01
1.901571316e+03	6.856160017e-01	1.000000000e+00	9.995096351e-01	9.943634254e-01
1.901577655e+03	6.841974581e-01	1.000000000e+00	9.995096419e-01	9.943634512e-01
1.901583993e+03	6.826661790e-01	1.000000000e+00	9.995096487e-01	9.943634771e-01
1.901590332e+03	6.810583281e-01	1.000000000e+00	9.995096555e-01	9.943635029e-01
1.901596671e+03	6.793983873e-01	1.000000000e+00	9.995096623e-01	9.943635288e-01
1.901603009e+03	6.776133885e-01	1.000000000e+00	9.995096691e-01	9.943635546e-01
